"age","net","gun","sex","year","previous","nruns","id"
34,96.9,102.5,"F",2003,1,6,"r12381"
36,88.78,91.92,"F",2005,2,6,"r12381"
37,87.02,89.97,"F",2006,3,6,"r12381"
38,NA,83.68,"F",2007,4,6,"r12381"
39,NA,85.7,"F",2008,5,6,"r12381"
23,98.77,101.5,"F",2002,0,4,"r12382"
24,90.82,92.88,"F",2003,1,4,"r12382"
25,87.72,89.48,"F",2004,2,4,"r12382"
26,99.03,103.1,"F",2005,3,4,"r12382"
25,89.45,94.25,"F",2004,0,3,"r12383"
28,NA,97.73,"F",2007,1,3,"r12383"
29,NA,88.03,"F",2008,2,3,"r12383"
24,76.02,80.9,"F",2005,0,2,"r12384"
25,70.88,74.45,"F",2006,1,2,"r12384"
24,110.5,112.8,"F",2005,0,2,"r12385"
27,NA,89.58,"F",2008,1,2,"r12385"
28,103.8,110.9,"F",2006,0,2,"r12386"
29,NA,85.12,"F",2007,1,2,"r12386"
28,108.1,112.8,"F",2001,0,2,"r12387"
29,109,114.3,"F",2002,1,2,"r12387"
37,95.03,99.17,"F",2000,0,3,"r12388"
38,96.57,102.3,"F",2001,1,3,"r12388"
39,85.8,86.98,"F",2002,2,3,"r12388"
23,134.7,143.5,"F",2006,0,2,"r12389"
24,NA,92.53,"F",2007,1,2,"r12389"
29,99.1,103,"F",2004,0,2,"r12390"
32,NA,112.6,"F",2007,1,2,"r12390"
26,83.42,86.38,"F",2005,0,2,"r12391"
27,77.97,79.3,"F",2006,1,2,"r12391"
29,95.25,101.5,"F",2006,0,2,"r12392"
31,NA,89.95,"F",2008,1,2,"r12392"
23,90.02,92.5,"F",2006,0,2,"r12393"
25,NA,84.43,"F",2008,1,2,"r12393"
29,86.75,88.55,"F",2004,0,3,"r12394"
31,95.6,101.2,"F",2006,1,3,"r12394"
33,NA,106.9,"F",2008,2,3,"r12394"
29,78.4,80.4,"F",2001,0,3,"r12395"
31,73.65,74.78,"F",2003,1,3,"r12395"
32,82.13,89.1,"F",2004,2,3,"r12395"
25,87.73,88.13,"F",2006,0,2,"r12396"
26,NA,83.57,"F",2007,1,2,"r12396"
22,106.2,114.3,"F",2005,0,3,"r12397"
24,NA,109,"F",2007,1,3,"r12397"
25,NA,106.4,"F",2008,2,3,"r12397"
25,NA,87.15,"F",2007,0,2,"r12398"
26,NA,89.73,"F",2008,1,2,"r12398"
28,NA,94.68,"F",1999,0,2,"r12399"
29,89.65,91.53,"F",2000,1,2,"r12399"
32,65.38,65.7,"F",2004,0,2,"r12400"
33,88.25,92,"F",2005,1,2,"r12400"
30,94.75,96.87,"F",2002,0,3,"r12401"
31,102.6,106,"F",2003,1,3,"r12401"
34,104.9,109.1,"F",2006,2,3,"r12401"
27,78.38,79.7,"F",2004,0,5,"r12402"
28,69.9,71.57,"F",2005,1,5,"r12402"
29,66.03,66.1,"F",2006,2,5,"r12402"
30,NA,67.53,"F",2007,3,5,"r12402"
31,NA,90.4,"F",2008,4,5,"r12402"
26,NA,91.02,"F",2007,0,2,"r12403"
27,NA,94.85,"F",2008,1,2,"r12403"
25,108,115.4,"F",2004,0,2,"r12404"
26,105,113,"F",2005,1,2,"r12404"
26,109.7,119.3,"F",2006,0,2,"r12405"
27,NA,97.47,"F",2007,1,2,"r12405"
28,NA,93.53,"F",1999,0,2,"r12406"
36,NA,83.58,"F",2007,1,2,"r12406"
29,116.5,124.2,"F",2002,0,2,"r12407"
30,113,119.1,"F",2003,1,2,"r12407"
25,82.12,83.33,"F",2002,0,3,"r12408"
27,84.9,85.7,"F",2004,1,3,"r12408"
28,92.17,96.23,"F",2005,2,3,"r12408"
29,116.5,128.1,"F",2006,0,2,"r12409"
30,NA,120.6,"F",2007,1,2,"r12409"
27,101.9,109.4,"F",2004,0,3,"r12410"
28,95.65,98.65,"F",2005,1,3,"r12410"
31,NA,102.1,"F",2008,2,3,"r12410"
32,NA,75.17,"F",2007,0,2,"r12411"
33,NA,75.75,"F",2008,1,2,"r12411"
30,90.47,98.27,"F",2004,0,2,"r12412"
31,93.85,101.4,"F",2005,1,2,"r12412"
25,80.47,83.13,"F",2003,0,2,"r12413"
28,83.47,86.47,"F",2006,1,2,"r12413"
30,101.2,105.6,"F",2002,0,2,"r12414"
31,94.92,99.18,"F",2003,1,2,"r12414"
45,122.8,122.8,"F",2005,0,4,"r12415"
46,110.7,115.4,"F",2006,1,4,"r12415"
47,NA,113.9,"F",2007,2,4,"r12415"
48,NA,115.4,"F",2008,3,4,"r12415"
26,97.2,100.8,"F",2002,0,2,"r12416"
27,92.48,95.27,"F",2003,1,2,"r12416"
28,111,114.4,"F",2000,0,2,"r12417"
29,97.52,99.8,"F",2001,1,2,"r12417"
28,101.5,109.1,"F",2006,0,2,"r12418"
29,NA,98.07,"F",2007,1,2,"r12418"
26,NA,93.83,"F",1999,0,3,"r12419"
27,88.25,89.68,"F",2000,1,3,"r12419"
30,90.88,90.88,"F",2003,2,3,"r12419"
27,136.6,144.4,"F",2004,0,2,"r12420"
29,152.6,162.6,"F",2006,1,2,"r12420"
31,109.1,114.6,"F",2005,0,2,"r12421"
34,NA,90.25,"F",2008,1,2,"r12421"
39,86.92,88.43,"F",2000,0,2,"r12422"
46,NA,91.97,"F",2007,1,2,"r12422"
24,95.7,99.42,"F",2003,0,2,"r12423"
25,106.4,112.6,"F",2004,1,2,"r12423"
30,NA,87.72,"F",2007,0,2,"r12424"
31,NA,92.52,"F",2008,1,2,"r12424"
23,91.9,98.35,"F",2002,0,3,"r12425"
24,83.15,87.88,"F",2003,1,3,"r12425"
26,87.48,88.33,"F",2005,2,3,"r12425"
30,88.32,90.62,"F",2000,0,2,"r12426"
35,91.62,95.7,"F",2005,1,2,"r12426"
22,91.25,93.03,"F",2006,0,3,"r12427"
23,NA,99.12,"F",2007,1,3,"r12427"
24,NA,89.82,"F",2008,2,3,"r12427"
25,NA,85.78,"F",2007,0,2,"r12428"
26,NA,85.2,"F",2008,1,2,"r12428"
24,NA,116.4,"F",2007,0,2,"r12429"
25,NA,100,"F",2008,1,2,"r12429"
28,126,131.5,"F",2003,0,2,"r12430"
29,126.9,130.6,"F",2004,1,2,"r12430"
30,86.17,87.38,"F",2005,0,2,"r12431"
31,81.8,84.83,"F",2006,1,2,"r12431"
32,NA,86.63,"F",2007,0,2,"r12432"
33,NA,86,"F",2008,1,2,"r12432"
23,94.78,98.13,"F",2005,0,2,"r12433"
24,111,118.1,"F",2006,1,2,"r12433"
24,92.45,94.5,"F",2005,0,2,"r12434"
26,NA,NA,"F",2007,1,2,"r12434"
28,105.4,108.5,"M",2004,0,2,"r12435"
29,93.07,93.07,"M",2005,1,2,"r12435"
22,NA,93.08,"F",2007,0,2,"r12436"
23,NA,96.45,"F",2008,1,2,"r12436"
26,NA,113,"F",1999,0,3,"r12437"
27,101.2,104.2,"F",2000,1,3,"r12437"
28,96.95,102.4,"F",2001,2,3,"r12437"
37,90.15,93.17,"F",2006,0,2,"r12438"
38,NA,85.07,"F",2007,1,2,"r12438"
34,NA,116.7,"F",2007,0,2,"r12439"
35,NA,121,"F",2008,1,2,"r12439"
23,92,94.73,"F",2004,0,2,"r12440"
27,NA,98.73,"F",2008,1,2,"r12440"
44,75.12,75.43,"M",2002,0,3,"r12441"
48,82.9,86.03,"M",2006,1,3,"r12441"
49,NA,78.88,"M",2007,2,3,"r12441"
32,96.38,98.9,"M",2000,0,2,"r12442"
33,93.43,98.25,"M",2001,1,2,"r12442"
27,83.62,90.63,"M",2005,0,2,"r12443"
28,79.47,86.43,"M",2006,1,2,"r12443"
24,59.65,59.98,"M",2004,0,4,"r12444"
25,59.83,59.92,"M",2005,1,4,"r12444"
26,67.88,68.9,"M",2006,2,4,"r12444"
27,NA,70.4,"M",2007,3,4,"r12444"
35,NA,82.85,"M",2007,0,2,"r12445"
36,NA,76.25,"M",2008,1,2,"r12445"
41,87.93,89.18,"M",2006,0,3,"r12446"
42,NA,85.03,"M",2007,1,3,"r12446"
43,NA,96.52,"M",2008,2,3,"r12446"
35,102.4,108,"M",2002,0,2,"r12447"
36,100.9,106.8,"M",2003,1,2,"r12447"
27,81.4,87.83,"M",2003,0,4,"r12448"
28,83.42,89.5,"M",2004,1,4,"r12448"
29,85.38,89.73,"M",2005,2,4,"r12448"
30,76.55,78.57,"M",2006,3,4,"r12448"
42,79.92,81.8,"M",2001,0,7,"r12449"
43,84.05,84.75,"M",2002,1,7,"r12449"
44,85.28,85.45,"M",2003,2,7,"r12449"
45,83.4,83.62,"M",2004,3,7,"r12449"
46,82.33,83.3,"M",2005,4,7,"r12449"
48,NA,83.82,"M",2007,5,7,"r12449"
49,NA,88.05,"M",2008,6,7,"r12449"
31,NA,79.25,"M",2007,0,2,"r12450"
32,NA,79.28,"M",2008,1,2,"r12450"
25,NA,82.32,"M",2007,0,2,"r12451"
26,NA,87.5,"M",2008,1,2,"r12451"
38,84.33,86.38,"M",2000,0,2,"r12452"
39,85.58,86.73,"M",2001,1,2,"r12452"
23,79.12,80.58,"M",2001,0,2,"r12453"
27,83.02,88.7,"M",2005,1,2,"r12453"
28,86.18,89.97,"M",2001,0,4,"r12454"
29,75.7,76.6,"M",2002,1,4,"r12454"
30,75.98,76.6,"M",2003,2,4,"r12454"
31,83.48,85.12,"M",2004,3,4,"r12454"
39,NA,65.58,"M",1999,0,4,"r12455"
40,67.12,67.22,"M",2000,1,4,"r12455"
41,69.73,72.27,"M",2001,2,4,"r12455"
42,63.28,63.37,"M",2002,3,4,"r12455"
31,NA,70.62,"M",1999,0,2,"r12456"
33,71.72,72.38,"M",2001,1,2,"r12456"
41,NA,70.3,"M",1999,0,7,"r12457"
42,69.97,70.27,"M",2000,1,7,"r12457"
43,68.4,68.63,"M",2001,2,7,"r12457"
44,68.45,68.7,"M",2002,3,7,"r12457"
45,69.32,69.58,"M",2003,4,7,"r12457"
46,70.93,71.2,"M",2004,5,7,"r12457"
47,NA,NA,"M",2005,6,7,"r12457"
41,86.72,90.78,"M",2004,0,2,"r12458"
42,81.12,82.5,"M",2005,1,2,"r12458"
40,92.92,96.75,"M",2000,0,2,"r12459"
41,99.52,104.6,"M",2001,1,2,"r12459"
53,99.72,100.9,"M",2001,0,3,"r12460"
54,92.82,95.45,"M",2002,1,3,"r12460"
55,96.12,100.8,"M",2003,2,3,"r12460"
26,75.92,76.88,"M",2003,0,3,"r12461"
27,75.15,75.82,"M",2004,1,3,"r12461"
29,69.03,70.77,"M",2006,2,3,"r12461"
41,83.52,84.77,"M",2000,0,2,"r12462"
44,90.18,92.05,"M",2003,1,2,"r12462"
34,62.13,62.25,"M",2002,0,2,"r12463"
36,66.82,67.02,"M",2004,1,2,"r12463"
39,NA,70.75,"M",1999,0,3,"r12464"
40,70.6,70.72,"M",2000,1,3,"r12464"
41,89.65,89.85,"M",2001,2,3,"r12464"
24,87.67,93.43,"M",2004,0,2,"r12465"
28,NA,80.78,"M",2008,1,2,"r12465"
25,82.63,84.07,"M",2003,0,2,"r12466"
26,92.05,93.2,"M",2004,1,2,"r12466"
28,83.03,88.42,"M",2001,0,2,"r12467"
29,89.52,94,"M",2002,1,2,"r12467"
34,63.28,63.28,"M",2001,0,8,"r12468"
35,61.82,61.82,"M",2002,1,8,"r12468"
36,61.25,61.4,"M",2003,2,8,"r12468"
37,60.75,60.88,"M",2004,3,8,"r12468"
38,62.63,62.77,"M",2005,4,8,"r12468"
39,65.3,65.68,"M",2006,5,8,"r12468"
40,NA,65.33,"M",2007,6,8,"r12468"
41,NA,65.93,"M",2008,7,8,"r12468"
29,96.55,101,"M",2003,0,2,"r12469"
30,99.47,105.3,"M",2004,1,2,"r12469"
37,93.05,96.07,"M",2001,0,6,"r12470"
38,91.2,92.6,"M",2002,1,6,"r12470"
39,85.97,90.7,"M",2003,2,6,"r12470"
41,77.33,78.32,"M",2005,3,6,"r12470"
42,76.77,78.75,"M",2006,4,6,"r12470"
43,NA,73.37,"M",2007,5,6,"r12470"
38,90.33,93.65,"M",2003,0,2,"r12471"
39,89.52,95.22,"M",2004,1,2,"r12471"
41,NA,88.72,"M",1999,0,7,"r12472"
43,84.98,86.47,"M",2001,1,7,"r12472"
44,85.7,85.92,"M",2002,2,7,"r12472"
45,85.27,85.62,"M",2003,3,7,"r12472"
47,88.23,90.92,"M",2005,4,7,"r12472"
48,89.85,90.1,"M",2006,5,7,"r12472"
49,NA,87.98,"M",2007,6,7,"r12472"
31,NA,74.83,"M",1999,0,8,"r12473"
33,74.7,75.25,"M",2001,1,8,"r12473"
35,75.08,79.07,"M",2003,2,8,"r12473"
36,80.85,82.12,"M",2004,3,8,"r12473"
37,83.22,91.02,"M",2005,4,8,"r12473"
38,75.92,76.63,"M",2006,5,8,"r12473"
39,NA,77.7,"M",2007,6,8,"r12473"
40,NA,77,"M",2008,7,8,"r12473"
34,NA,91.23,"M",1999,0,2,"r12474"
39,95.4,97.85,"M",2004,1,2,"r12474"
44,87.03,88.7,"M",2000,0,2,"r12475"
45,82.6,83.67,"M",2001,1,2,"r12475"
37,63.75,63.95,"M",2005,0,2,"r12476"
38,69.88,71.62,"M",2006,1,2,"r12476"
29,82.72,86.5,"M",2002,0,2,"r12477"
31,86.77,92.23,"M",2004,1,2,"r12477"
40,109.1,115.6,"M",2002,0,2,"r12478"
42,91.63,98.72,"M",2004,1,2,"r12478"
36,75.25,76.23,"M",2005,0,2,"r12479"
39,NA,91.85,"M",2008,1,2,"r12479"
39,68.37,69.12,"M",2001,0,2,"r12480"
40,65.27,66.3,"M",2002,1,2,"r12480"
30,NA,63.5,"M",1999,0,2,"r12481"
31,60.85,60.95,"M",2000,1,2,"r12481"
38,72.55,72.97,"M",2004,0,2,"r12482"
40,73.57,74.72,"M",2006,1,2,"r12482"
31,76.07,76.32,"M",2001,0,2,"r12483"
32,72.38,76.25,"M",2002,1,2,"r12483"
41,79.73,80.95,"M",2003,0,6,"r12484"
42,86.03,88.73,"M",2004,1,6,"r12484"
43,91.22,91.22,"M",2005,2,6,"r12484"
44,96.38,98.63,"M",2006,3,6,"r12484"
45,NA,79.48,"M",2007,4,6,"r12484"
46,NA,82.97,"M",2008,5,6,"r12484"
32,75.85,76.97,"M",2004,0,5,"r12485"
33,68.9,69.12,"M",2005,1,5,"r12485"
34,66.5,66.82,"M",2006,2,5,"r12485"
35,NA,68.48,"M",2007,3,5,"r12485"
36,NA,60.4,"M",2008,4,5,"r12485"
38,66.67,67.1,"M",2001,0,4,"r12486"
39,65.78,66,"M",2002,1,4,"r12486"
40,64.3,64.58,"M",2003,2,4,"r12486"
42,81.5,81.5,"M",2005,3,4,"r12486"
27,92.07,97.22,"M",2003,0,2,"r12487"
28,95.78,101.9,"M",2004,1,2,"r12487"
35,104.8,114,"M",2006,0,2,"r12488"
36,NA,100.2,"M",2007,1,2,"r12488"
30,NA,90.33,"M",1999,0,6,"r12489"
31,89.47,93.07,"M",2000,1,6,"r12489"
32,91.43,97.25,"M",2001,2,6,"r12489"
35,84.65,87.23,"M",2004,3,6,"r12489"
36,85.02,86.1,"M",2005,4,6,"r12489"
38,NA,80.67,"M",2007,5,6,"r12489"
37,NA,73.15,"M",1999,0,2,"r12490"
38,72.95,73.27,"M",2000,1,2,"r12490"
44,96.12,99.17,"M",2000,0,2,"r12491"
48,97.55,100.7,"M",2004,1,2,"r12491"
53,NA,93.18,"M",1999,0,2,"r12492"
56,86.57,87.68,"M",2002,1,2,"r12492"
40,95.8,99.95,"M",2002,0,4,"r12493"
41,87.28,89.27,"M",2003,1,4,"r12493"
43,88.7,92.22,"M",2005,2,4,"r12493"
45,NA,88.95,"M",2007,3,4,"r12493"
38,81.27,82.65,"M",2000,0,2,"r12494"
40,88.65,92.05,"M",2002,1,2,"r12494"
26,75.9,77.75,"M",2000,0,3,"r12495"
27,72.18,73.67,"M",2001,1,3,"r12495"
32,100.6,109,"M",2006,2,3,"r12495"
43,86.35,88.38,"M",2006,0,2,"r12496"
44,NA,98.22,"M",2007,1,2,"r12496"
46,74.57,82.93,"M",2006,0,2,"r12497"
47,NA,75.98,"M",2007,1,2,"r12497"
33,91.85,95.98,"M",2004,0,2,"r12498"
34,117.2,123,"M",2005,1,2,"r12498"
28,75.68,79.77,"M",2002,0,3,"r12499"
29,93.97,99.53,"M",2003,1,3,"r12499"
30,83.2,85.23,"M",2004,2,3,"r12499"
39,NA,73.52,"M",2007,0,2,"r12500"
40,NA,69.32,"M",2008,1,2,"r12500"
42,87.87,91,"M",2006,0,3,"r12501"
43,NA,90.8,"M",2007,1,3,"r12501"
44,NA,84.13,"M",2008,2,3,"r12501"
33,NA,99.45,"M",1999,0,2,"r12502"
34,80.67,81.13,"M",2000,1,2,"r12502"
37,77.05,80.68,"M",2006,0,3,"r12503"
38,NA,75.28,"M",2007,1,3,"r12503"
39,NA,78.8,"M",2008,2,3,"r12503"
50,67.17,67.38,"M",2001,0,2,"r12504"
51,73.65,73.92,"M",2002,1,2,"r12504"
25,NA,72.32,"M",2007,0,2,"r12505"
26,NA,58.53,"M",2008,1,2,"r12505"
41,NA,86.95,"M",1999,0,5,"r12506"
42,82.05,83.45,"M",2000,1,5,"r12506"
43,84.8,87.17,"M",2001,2,5,"r12506"
44,85.68,87.07,"M",2002,3,5,"r12506"
46,86.13,88.65,"M",2004,4,5,"r12506"
28,86.82,92.32,"M",2001,0,2,"r12507"
34,NA,84.8,"M",2007,1,2,"r12507"
41,85.87,86.73,"M",2001,0,4,"r12508"
42,69.12,69.38,"M",2002,1,4,"r12508"
43,83.75,87.5,"M",2003,2,4,"r12508"
46,79.28,82.92,"M",2006,3,4,"r12508"
26,91.47,97.37,"M",2005,0,2,"r12509"
28,NA,109.2,"M",2007,1,2,"r12509"
37,83.53,85.55,"M",2003,0,3,"r12510"
38,82.78,84.77,"M",2004,1,3,"r12510"
42,NA,70.35,"M",2008,2,3,"r12510"
38,71.82,72.75,"M",2005,0,3,"r12511"
39,72.35,74,"M",2006,1,3,"r12511"
40,NA,72.38,"M",2007,2,3,"r12511"
28,71.82,72.22,"M",2002,0,2,"r12512"
33,NA,71.23,"M",2007,1,2,"r12512"
39,90.85,96.45,"M",2002,0,4,"r12513"
40,92.53,97.97,"M",2003,1,4,"r12513"
42,98.97,103.7,"M",2005,2,4,"r12513"
43,84.55,86.67,"M",2006,3,4,"r12513"
35,71.37,71.52,"M",2003,0,4,"r12514"
37,82.95,88.65,"M",2005,1,4,"r12514"
39,NA,76.53,"M",2007,2,4,"r12514"
40,NA,81.22,"M",2008,3,4,"r12514"
39,88.15,91.63,"M",2005,0,2,"r12515"
40,96.1,102.7,"M",2006,1,2,"r12515"
32,85.78,92.15,"M",2004,0,2,"r12516"
33,81.07,84.5,"M",2005,1,2,"r12516"
38,72.77,78.72,"M",2005,0,3,"r12517"
39,68.55,68.72,"M",2006,1,3,"r12517"
41,NA,77.6,"M",2008,2,3,"r12517"
37,76.68,80.2,"M",2003,0,2,"r12518"
42,NA,84.82,"M",2008,1,2,"r12518"
28,106.6,114.2,"M",2005,0,2,"r12519"
30,NA,83.78,"M",2007,1,2,"r12519"
33,70.68,72.2,"M",2006,0,2,"r12520"
34,NA,68.1,"M",2007,1,2,"r12520"
45,79.1,80.77,"M",2003,0,3,"r12521"
47,62.92,63.07,"M",2005,1,3,"r12521"
48,79.8,81.03,"M",2006,2,3,"r12521"
40,87.48,95.08,"M",2004,0,4,"r12522"
42,80.62,80.92,"M",2006,1,4,"r12522"
43,NA,84.23,"M",2007,2,4,"r12522"
44,NA,82.08,"M",2008,3,4,"r12522"
30,83.28,87.55,"M",2006,0,2,"r12523"
31,NA,79.77,"M",2007,1,2,"r12523"
38,78.6,81.05,"M",2006,0,3,"r12524"
39,NA,75.72,"M",2007,1,3,"r12524"
40,NA,76.22,"M",2008,2,3,"r12524"
38,NA,89.82,"M",1999,0,2,"r12525"
40,93.67,94.45,"M",2001,1,2,"r12525"
32,NA,105.6,"M",2007,0,2,"r12526"
33,NA,111.4,"M",2008,1,2,"r12526"
38,80.43,82.55,"M",2001,0,5,"r12527"
40,106.4,110.9,"M",2003,1,5,"r12527"
41,87.35,92.05,"M",2004,2,5,"r12527"
42,89.95,100.8,"M",2005,3,5,"r12527"
43,84.57,94.12,"M",2006,4,5,"r12527"
49,NA,74.35,"M",1999,0,3,"r12528"
50,65.53,65.87,"M",2000,1,3,"r12528"
51,68.72,69.18,"M",2001,2,3,"r12528"
32,70.25,73.55,"M",2000,0,3,"r12529"
34,76.93,82.23,"M",2002,1,3,"r12529"
37,97.08,97.08,"M",2005,2,3,"r12529"
39,70.83,72.25,"M",2004,0,2,"r12530"
40,71.7,71.95,"M",2005,1,2,"r12530"
27,104.8,107.9,"M",2004,0,2,"r12531"
28,94.1,101,"M",2005,1,2,"r12531"
48,85.25,90.88,"M",2004,0,2,"r12532"
52,NA,106.9,"M",2008,1,2,"r12532"
39,100.5,108.2,"M",2003,0,2,"r12533"
40,86.97,92.43,"M",2004,1,2,"r12533"
35,66.67,67.25,"M",2004,0,3,"r12534"
36,65.07,65.32,"M",2005,1,3,"r12534"
38,NA,66.48,"M",2007,2,3,"r12534"
41,NA,72.73,"M",1999,0,5,"r12535"
42,68.37,68.83,"M",2000,1,5,"r12535"
43,72.35,72.75,"M",2001,2,5,"r12535"
44,69.65,70.22,"M",2002,3,5,"r12535"
46,82.53,83.93,"M",2004,4,5,"r12535"
32,52.67,52.7,"M",2000,0,3,"r12536"
34,52.13,52.18,"M",2002,1,3,"r12536"
35,52.95,52.95,"M",2003,2,3,"r12536"
29,86.77,87.3,"M",2006,0,3,"r12537"
30,NA,80.35,"M",2007,1,3,"r12537"
31,NA,92.9,"M",2008,2,3,"r12537"
23,NA,94.35,"M",2007,0,2,"r12538"
24,NA,98.02,"M",2008,1,2,"r12538"
18,NA,88.68,"M",2007,0,2,"r12539"
19,NA,85.07,"M",2008,1,2,"r12539"
26,87.75,89.38,"M",2003,0,3,"r12540"
27,111.7,113,"M",2004,1,3,"r12540"
28,96.63,102.1,"M",2005,2,3,"r12540"
36,77.88,79.3,"M",2004,0,2,"r12541"
39,NA,81.17,"M",2007,1,2,"r12541"
32,86.42,87.82,"M",2002,0,2,"r12542"
33,91.6,98,"M",2003,1,2,"r12542"
27,85.18,87.2,"M",2002,0,5,"r12543"
28,100.9,107.2,"M",2003,1,5,"r12543"
29,85.68,90.52,"F",2004,2,5,"r12543"
30,101.6,109.2,"M",2005,3,5,"r12543"
31,87.37,91.9,"M",2006,4,5,"r12543"
32,NA,73.22,"M",1999,0,2,"r12544"
38,79.43,82.15,"M",2005,1,2,"r12544"
32,75.77,80.4,"M",2005,0,4,"r12545"
33,76.72,82.2,"M",2006,1,4,"r12545"
34,NA,74.92,"M",2007,2,4,"r12545"
35,NA,70.17,"M",2008,3,4,"r12545"
36,83.53,83.53,"M",2005,0,2,"r12546"
38,NA,83.05,"M",2007,1,2,"r12546"
35,78.25,79.93,"M",2004,0,3,"r12547"
38,NA,75,"M",2007,1,3,"r12547"
39,NA,80.63,"M",2008,2,3,"r12547"
27,NA,89.23,"M",1999,0,6,"r12548"
28,84.17,86.62,"M",2000,1,6,"r12548"
30,81.08,85.7,"M",2002,2,6,"r12548"
32,85.83,88.92,"M",2004,3,6,"r12548"
34,84.7,88.15,"M",2006,4,6,"r12548"
35,NA,85.73,"M",2007,5,6,"r12548"
31,80.12,85.33,"M",2002,0,3,"r12549"
32,66.22,66.52,"M",2003,1,3,"r12549"
37,NA,69.45,"M",2008,2,3,"r12549"
27,77.45,89.27,"M",2005,0,2,"r12550"
28,98.3,106.1,"M",2006,1,2,"r12550"
31,NA,68.33,"M",1999,0,2,"r12551"
32,68.68,68.97,"M",2000,1,2,"r12551"
38,93.37,98.83,"M",2001,0,5,"r12552"
39,88.57,89.65,"M",2002,1,5,"r12552"
40,84.25,84.95,"M",2003,2,5,"r12552"
43,85.05,86.1,"M",2006,3,5,"r12552"
44,NA,91.5,"M",2007,4,5,"r12552"
29,NA,70.15,"M",2007,0,2,"r12553"
30,NA,68.05,"M",2008,1,2,"r12553"
29,NA,69.27,"M",2007,0,2,"r12554"
30,NA,68.68,"M",2008,1,2,"r12554"
32,84.62,89.57,"M",2001,0,2,"r12555"
39,NA,82.18,"M",2008,1,2,"r12555"
39,NA,104.1,"M",1999,0,2,"r12556"
42,108.9,111.6,"M",2002,1,2,"r12556"
32,95.22,96.98,"M",2000,0,2,"r12557"
33,107.1,108,"M",2001,1,2,"r12557"
27,98.38,104.9,"M",2002,0,2,"r12558"
32,NA,104.5,"M",2007,1,2,"r12558"
35,79.03,81.43,"M",2003,0,2,"r12559"
40,NA,77.2,"M",2008,1,2,"r12559"
43,83.98,86.7,"M",2005,0,2,"r12560"
46,NA,79.13,"M",2008,1,2,"r12560"
25,89.2,92.92,"M",2003,0,3,"r12561"
26,92.58,99.62,"M",2004,1,3,"r12561"
29,NA,99.27,"M",2007,2,3,"r12561"
30,98,101.6,"M",2005,0,4,"r12562"
31,92.7,98.07,"M",2006,1,4,"r12562"
32,NA,82.03,"M",2007,2,4,"r12562"
33,NA,82.38,"M",2008,3,4,"r12562"
36,81.9,84.98,"M",2000,0,2,"r12563"
38,86.85,92.67,"M",2002,1,2,"r12563"
26,NA,78.62,"M",1999,0,6,"r12564"
27,73.4,73.87,"M",2000,1,6,"r12564"
28,78.78,80.53,"M",2001,2,6,"r12564"
29,76.93,78.07,"M",2002,3,6,"r12564"
31,79.53,81.03,"M",2004,4,6,"r12564"
34,NA,72.6,"M",2007,5,6,"r12564"
30,74.5,75.6,"M",2001,0,5,"r12565"
31,85.52,88.85,"M",2002,1,5,"r12565"
32,85.78,88.2,"M",2003,2,5,"r12565"
34,81.37,82.67,"M",2005,3,5,"r12565"
35,73.62,74.7,"M",2006,4,5,"r12565"
26,78.32,79.95,"M",2006,0,3,"r12566"
27,NA,77.52,"M",2007,1,3,"r12566"
28,NA,74.18,"M",2008,2,3,"r12566"
36,97.9,103.2,"M",2001,0,3,"r12567"
37,99.5,104,"M",2002,1,3,"r12567"
38,105.9,112.2,"M",2003,2,3,"r12567"
33,65.9,66.18,"M",2004,0,5,"r12568"
34,62.92,63.2,"M",2005,1,5,"r12568"
35,61.88,62.1,"M",2006,2,5,"r12568"
36,NA,66.2,"M",2007,3,5,"r12568"
37,NA,66.23,"M",2008,4,5,"r12568"
27,NA,100.7,"M",1999,0,4,"r12569"
28,85.87,90.02,"M",2000,1,4,"r12569"
31,117.6,119.6,"M",2003,2,4,"r12569"
34,117.1,122.2,"M",2006,3,4,"r12569"
19,NA,108.9,"F",2007,0,2,"r12570"
20,NA,75.27,"F",2008,1,2,"r12570"
34,91.08,95.52,"F",2006,0,2,"r12571"
36,NA,88.98,"F",2008,1,2,"r12571"
28,90.68,93.25,"F",2003,0,3,"r12572"
30,100.2,103.9,"F",2005,1,3,"r12572"
31,94.2,100.6,"F",2006,2,3,"r12572"
46,82.88,85.43,"M",2000,0,2,"r12573"
47,82.95,86.23,"M",2001,1,2,"r12573"
51,71.03,80.53,"M",2001,0,2,"r12574"
57,NA,73.98,"M",2007,1,2,"r12574"
26,73.97,74.08,"M",2004,0,2,"r12575"
28,81.3,81.83,"M",2006,1,2,"r12575"
51,NA,76.93,"M",2007,0,2,"r12576"
52,NA,92.55,"M",2008,1,2,"r12576"
33,NA,73.27,"M",2007,0,2,"r12577"
34,NA,73.03,"M",2008,1,2,"r12577"
30,75.55,78.32,"M",2005,0,2,"r12578"
32,NA,73.27,"M",2007,1,2,"r12578"
25,89.8,91.2,"M",2004,0,2,"r12579"
26,88.25,92.97,"M",2005,1,2,"r12579"
28,NA,68.85,"M",1999,0,2,"r12580"
29,62.02,62.17,"M",2000,1,2,"r12580"
29,84.85,87.92,"M",2000,0,2,"r12581"
